Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
1975,I,Alligator mississippiensis,Reptilia,Crocodylia,Alligatoridae,Alligator,CH,DE,,16,,skins,,,
1975,I,Melanosuchus niger,Reptilia,Crocodylia,Alligatoridae,Melanosuchus,CH,FR,,50,,skins,,,
1975,I,Rupicapra pyrenaica ornata,Mammalia,Artiodactyla,Bovidae,Rupicapra,CA,NZ,,1,,trophies,,,
1975,I,Macaca silenus,Mammalia,Primates,Cercopithecidae,Macaca,US,CA,,,1,live,,,C
1975,I,Caloenas nicobarica,Aves,Columbiformes,Columbidae,Caloenas,XX,CH,,,1,live,,,C
1975,I,Crocodylus spp.,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,FR,,3495,,skins,,,
1975,I,Crocodylus cataphractus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,FR,,717,,skins,,,
1975,I,Crocodylus cataphractus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,XX,CH,,,45,skins,,,
1975,I,Crocodylus moreletii,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,FR,,25,,skins,,,
1975,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,DE,,12,,skins,,,
1975,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,FR,,383,,skins,,,
1975,I,Crocodylus niloticus,Reptilia,Crocodylia,Crocodylidae,Crocodylus,XX,CH,,,121,skins,,,
1975,I,Crocodylus siamensis,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,FR,,2,,skins,,,
1975,I,Osteolaemus tetraspis,Reptilia,Crocodylia,Crocodylidae,Osteolaemus,CH,FR,,262,,skins,,,
1975,I,Tomistoma schlegelii,Reptilia,Crocodylia,Crocodylidae,Tomistoma,XX,CH,,,1,live,,,
1975,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,CH,DE,,1,,live,,Q,
1975,I,Elephas maximus,Mammalia,Proboscidea,Elephantidae,Elephas,US,CA,,,1,live,,,
1975,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,CH,ZC,,1,,live,,B,C
1975,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,CH,ZC,,2,,live,,Z,C
1975,I,Equus przewalskii,Mammalia,Perissodactyla,Equidae,Equus,SE,GB,,2,,live,,Z,C
1975,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,CA,GB,CA,6,,skins,,,
1975,I,Panthera onca,Mammalia,Carnivora,Felidae,Panthera,CD,CA,,,1,live,,,C
1975,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,DE,,3,,live,,Z,
1975,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CA,DE,,1,,skins,,,
1975,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,BW,,1,,trophies,,,
1975,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,DE,,1,,garments,,,
1975,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,DE,,1,,live,,Z,C
1975,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,KE,,1,,trophies,,,
1975,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,PT,,4,,garments,,,
1975,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,XX,CH,5,,skins,,,
1975,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,CH,ZA,,1,,trophies,,,
1975,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,XX,CH,,,1,live,,,C
1975,I,Panthera pardus,Mammalia,Carnivora,Felidae,Panthera,XX,CH,,,5,skins,,,
1975,I,Uncia uncia,Mammalia,Carnivora,Felidae,Uncia,CH,FI,,1,,live,,Z,C
1975,I,Grus americana,Aves,Gruiformes,Gruidae,Grus,CA,US,CA,1,,bodies,,,
1975,I,Grus americana,Aves,Gruiformes,Gruidae,Grus,CA,US,CA,5,,shells,,,
1975,I,Grus americana,Aves,Gruiformes,Gruidae,Grus,US,CA,,,5,eggs,,S,
1975,I,Gorilla gorilla,Mammalia,Primates,Hominidae,Gorilla,US,CA,,,1,live,,,
1975,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,CH,BE,,1,,live,,Z,
1975,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,CH,DE,,1,,live,,Z,C
1975,I,Pongo pygmaeus,Mammalia,Primates,Hominidae,Pongo,DE,CA,,,2,live,,,C
1975,I,Eulemur macaco,Mammalia,Primates,Lemuridae,Eulemur,GB,CA,,,2,live,,,C
1975,I,Varecia variegata,Mammalia,Primates,Lemuridae,Varecia,XX,CH,,,2,live,,,C
1975,I,Lontra longicaudis,Mammalia,Carnivora,Mustelidae,Lontra,CH,CA,XX,,1,garments,,,
1975,I,Lophura swinhoii,Aves,Galliformes,Phasianidae,Lophura,CH,DE,,2,,live,,P,C
1975,I,Syrmaticus humiae,Aves,Galliformes,Phasianidae,Syrmaticus,CH,DE,,2,,live,,P,C
1975,I,Anodorhynchus leari,Aves,Psittaciformes,Psittacidae,Anodorhynchus,CH,PT,,2,,live,,Z,
1975,I,Python molurus molurus,Reptilia,Serpentes,Pythonidae,Python,XX,CH,,,25,skins,,,
1975,I,Leucopsar rothschildi,Aves,Passeriformes,Sturnidae,Leucopsar,CA,US,,3,,live,,Z,
1975,I,Leucopsar rothschildi,Aves,Passeriformes,Sturnidae,Leucopsar,XX,CH,,,2,live,,,C
1975,I,Tapirus indicus,Mammalia,Perissodactyla,Tapiridae,Tapirus,CA,DK,,3,,live,,Z,
1975,I,Varanus bengalensis,Reptilia,Sauria,Varanidae,Varanus,CH,TH,,12,,live,,P,
1975,I,Varanus bengalensis,Reptilia,Sauria,Varanidae,Varanus,XX,CH,,,145,skins,,,
1975,I,Varanus flavescens,Reptilia,Sauria,Varanidae,Varanus,CH,DE,XX,15980,,skins,,,
1975,I,Varanus flavescens,Reptilia,Sauria,Varanidae,Varanus,CH,FR,XX,6263,,skins,,,
1975,I,Varanus flavescens,Reptilia,Sauria,Varanidae,Varanus,CH,GB,XX,5442,,skins,,,
1975,I,Varanus flavescens,Reptilia,Sauria,Varanidae,Varanus,XX,CH,XX,,24,skins,,,
1975,I,Varanus flavescens,Reptilia,Sauria,Varanidae,Varanus,XX,CH,,,153,leather products (small),,,
1975,I,Varanus griseus,Reptilia,Sauria,Varanidae,Varanus,CH,FR,,9565,,skins,,,
1975,I,Varanus griseus,Reptilia,Sauria,Varanidae,Varanus,CH,GB,,1228,,skins,,,
1975,I,Varanus griseus,Reptilia,Sauria,Varanidae,Varanus,XX,CH,,,9376,leather products (small),,,
1975,II,Ailurus fulgens,Mammalia,Carnivora,Ailuridae,Ailurus,CH,DE,,2,,live,,Z,
1975,II,Caiman spp.,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,DE,,4,,skins,kg,,
1975,II,Caiman spp.,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,DE,,640,,skins,sides,,
1975,II,Caiman spp.,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,DE,,20,,skins,,,
1975,II,Caiman spp.,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,FR,,10,,skins,sides,,
1975,II,Caiman spp.,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,XX,,70,,skins,sides,,
1975,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,DE,,1,,live,,P,
1975,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,DE,,22,,skins,,,
1975,II,Caiman crocodilus,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,US,,700,,skins,,,
1975,II,Caiman crocodilus fuscus,Reptilia,Crocodylia,Alligatoridae,Caiman,CH,DE,XX,15,,skins,kg,,
1975,II,Paleosuchus spp.,Reptilia,Crocodylia,Alligatoridae,Paleosuchus,XX,CH,,,2,live,,,
1975,II,Branta ruficollis,Aves,Anseriformes,Anatidae,Branta,CH,GB,,2,,live,,P,C
1975,II,Dendrocygna arborea,Aves,Anseriformes,Anatidae,Dendrocygna,CH,NL,,2,,live,,P,C
1975,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,CH,NI,,22,,live,,T,
1975,II,Boa constrictor,Reptilia,Serpentes,Boidae,Boa,XX,CH,,,7,live,,,C
1975,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,CH,PY,,7,,live,,T,
1975,II,Buceros bicornis,Aves,Coraciiformes,Bucerotidae,Buceros,XX,CH,,,1,live,,,
1975,II,Probosciger aterrimus,Aves,Psittaciformes,Cacatuidae,Probosciger,CH,DE,,1,,live,,P,C
1975,II,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,BM,CR,,,2500,eggs,,,
1975,II,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,CH,IN,,250,,calipee,kg,,
1975,II,Chelonia mydas,Reptilia,Testudines,Cheloniidae,Chelonia,XX,CH,,,174,soup,cartons,,
1975,II,Ciconia nigra,Aves,Ciconiiformes,Ciconiidae,Ciconia,CH,DE,,6,,live,,B,
1975,II,Gallicolumba luzonica,Aves,Columbiformes,Columbidae,Gallicolumba,US,CA,,,4,live,,,
1975,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,FR,,94,,skins,,,
1975,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,CH,PG,,6,,bodies,,,
1975,II,Crocodylus novaeguineae,Reptilia,Crocodylia,Crocodylidae,Crocodylus,XX,CH,,,179,skins,,,
1975,II,Falco biarmicus,Aves,Falconiformes,Falconidae,Falco,CH,IT,,1,,live,,Z,
1975,II,Polihierax semitorquatus,Aves,Falconiformes,Falconidae,Polihierax,CH,KE,,2,,live,,P,
1975,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,CA,GB,CA,273,,skins,,,
1975,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,CH,CA,XX,,7,garments,,,
1975,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,CH,CA,,21,,garments,,,
1975,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,CH,DE,CH,2,,live,,P,
1975,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,CH,DE,,3,,bodies,,,
1975,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,CH,DE,,45,,skins,,,
1975,II,Leopardus pardalis,Mammalia,Carnivora,Felidae,Leopardus,CH,GR,,2,,garments,,,
1975,II,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,CA,GB,CA,551,,skins,,,
1975,II,Leopardus wiedii,Mammalia,Carnivora,Felidae,Leopardus,CH,PY,,1,,live,,P,
1975,II,Leptailurus serval,Mammalia,Carnivora,Felidae,Leptailurus,XX,CH,,,7,live,,,C
1975,II,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,CH,DE,,2,,live,,Z,C
1975,II,Panthera tigris altaica,Mammalia,Carnivora,Felidae,Panthera,JP,CA,,,5,live,,,C
1975,II,Heloderma horridum,Reptilia,Sauria,Helodermatidae,Heloderma,CH,DE,,2,,live,,P,
1975,II,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,CH,LR,,1,,live,,Z,
1975,II,Pan troglodytes,Mammalia,Primates,Hominidae,Pan,XX,CH,,,2,live,,,C
1975,II,Dendrolagus inustus,Mammalia,Diprotodontia,Macropodidae,Dendrolagus,US,CA,,,2,live,,,C
1975,II,Polyplectron bicalcaratum,Aves,Galliformes,Phasianidae,Polyplectron,CH,DE,,1,,live,,P,C
1975,II,Phoenicoparrus andinus,Aves,Ciconiiformes,Phoenicopteridae,Phoenicoparrus,XX,CH,,,8,live,,,
1975,II,Phoenicoparrus jamesi,Aves,Ciconiiformes,Phoenicopteridae,Phoenicoparrus,XX,CH,,,5,live,,,
1975,II,Eunymphicus cornutus,Aves,Psittaciformes,Psittacidae,Eunymphicus,CH,NC,,6,,live,,P,
1975,II,Prosopeia personata,Aves,Psittaciformes,Psittacidae,Prosopeia,CH,BE,,4,,live,,P,
1975,II,Tanygnathus lucionensis,Aves,Psittaciformes,Psittacidae,Tanygnathus,CH,PH,,9,,live,,T,
1975,II,Python spp.,Reptilia,Serpentes,Pythonidae,Python,CH,DE,,1,,garments,,,
1975,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,CH,TH,,116,,live,,T,
1975,II,Python bivittatus,Reptilia,Serpentes,Pythonidae,Python,XX,CH,,,1,skins,,,
1975,II,Python curtus,Reptilia,Serpentes,Pythonidae,Python,CH,TH,,2,,live,,P,
1975,II,Python regius,Reptilia,Serpentes,Pythonidae,Python,CH,GH,,114,,live,,T,
1975,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,CH,TH,,90,,live,,T,
1975,II,Python reticulatus,Reptilia,Serpentes,Pythonidae,Python,XX,CH,,,6,skins,,,
1975,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,CH,XX,,11,,live,,T,
1975,II,Python sebae,Reptilia,Serpentes,Pythonidae,Python,CH,XX,,2,,skins,,,
1975,II,Gallirallus australis hectori,Aves,Gruiformes,Rallidae,Gallirallus,XX,CH,,,1,live,,,
1975,II,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,CH,GB,,1,,trophies,,,
1975,II,Diceros bicornis,Mammalia,Perissodactyla,Rhinocerotidae,Diceros,CH,IT,,1,,live,,Z,
1975,II,Tapirus terrestris,Mammalia,Perissodactyla,Tapiridae,Tapirus,US,CA,,,3,live,,,
1975,II,Aldabrachelys gigantea,Reptilia,Testudines,Testudinidae,Aldabrachelys,CH,SC,,1,,bodies,,,
1975,II,Chelonoidis carbonarius,Reptilia,Testudines,Testudinidae,Chelonoidis,CH,DE,,16,,live,,T,
1975,II,Indotestudo elongata,Reptilia,Testudines,Testudinidae,Indotestudo,CH,TH,,6,,live,,T,
1975,II,Malacochersus tornieri,Reptilia,Testudines,Testudinidae,Malacochersus,CH,KE,,5,,live,,T,
1975,II,Stigmochelys pardalis,Reptilia,Testudines,Testudinidae,Stigmochelys,CH,KE,,10,,live,,T,
1975,II,Testudo hermanni,Reptilia,Testudines,Testudinidae,Testudo,CH,DE,,210,,live,,T,
1975,II,Testudo hermanni,Reptilia,Testudines,Testudinidae,Testudo,CH,YU,,600,,live,,T,
1975,II,Varanus exanthematicus,Reptilia,Sauria,Varanidae,Varanus,CH,GH,,10,,live,,T,
1975,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,FR,,12604,,skins,,,
1975,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,CH,GH,,1,,live,,T,
1975,II,Varanus niloticus,Reptilia,Sauria,Varanidae,Varanus,XX,CH,,,2234,leather products (small),,,
1975,II,Varanus rudicollis,Reptilia,Sauria,Varanidae,Varanus,CH,TH,,3,,live,,T,
1975,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,CH,TH,,2,,live,,P,
1975,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,XX,CH,,,9,live,,,C
1975,II,Varanus salvator,Reptilia,Sauria,Varanidae,Varanus,XX,CH,,,12,skins,,,
1975,III,Balaenidae spp.,Mammalia,Cetacea,Balaenidae,,BE,CA,,,25,bone carvings,,,
1975,III,Balaenidae spp.,Mammalia,Cetacea,Balaenidae,,CA,DE,CA,7,,bone carvings,,,
1975,III,Balaenidae spp.,Mammalia,Cetacea,Balaenidae,,DE,CA,,,7,bone carvings,,,
1975,III,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,BE,CA,,,7,carvings,,,
1975,III,Monodon monoceros,Mammalia,Cetacea,Monodontidae,Monodon,GB,CA,,,38,tusks,,,
1975,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,CA,DE,CA,2,,carvings,,,
1975,III,Odobenus rosmarus,Mammalia,Carnivora,Odobenidae,Odobenus,DE,CA,,,2,carvings,,,
1975,III,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,JP,CA,,,1,live,,,C
1975,III,Ursus maritimus,Mammalia,Carnivora,Ursidae,Ursus,US,CA,,,1,live,,,
